FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
10JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,0
10JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,3
10JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,134,144,,635
10JAN2022:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,0
10JAN2022:00:00:00,30 o menos,M,AstraZeneca,Público,141,110,,34
10JAN2022:00:00:00,30 o menos,M,Moderna,Público,1,1,,6
10JAN2022:00:00:00,30 o menos,M,Sinopharm,Público,642,527,,2
10JAN2022:00:00:00,30 o menos,M,Sputnik,Público,5,101,,0
11FEB2022:00:00:00,61 a 70,M,Sputnik,Público,0,1,,2
11FEB2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,292
11FEB2022:00:00:00,71 a 80,F,AstraZeneca,Público,5,4,,11
11FEB2022:00:00:00,71 a 80,F,Moderna,Público,0,0,,45
11FEB2022:00:00:00,71 a 80,F,Sinopharm,Público,1,15,,0
11FEB2022:00:00:00,71 a 80,F,Sputnik,Público,0,1,,2
11FEB2022:00:00:00,71 a 80,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,2,,2
11FEB2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,3,,200
11FEB2022:00:00:00,71 a 80,M,AstraZeneca,Público,4,8,,8
11FEB2022:00:00:00,71 a 80,M,Moderna,Público,0,1,,33
11FEB2022:00:00:00,71 a 80,M,Sinopharm,Público,2,5,,0
11FEB2022:00:00:00,71 a 80,M,Sputnik,Público,1,0,,1
11FEB2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,102
11FEB2022:00:00:00,81 a 90,F,AstraZeneca,Público,3,5,,9
11FEB2022:00:00:00,81 a 90,F,Moderna,Público,0,0,,16
11FEB2022:00:00:00,81 a 90,F,Sinopharm,Público,8,5,,0
11FEB2022:00:00:00,81 a 90,F,Sputnik,Público,0,0,,3
11FEB2022:00:00:00,81 a 90,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,2
11FEB2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,123
11FEB2022:00:00:00,81 a 90,M,AstraZeneca,Público,3,0,,6
11FEB2022:00:00:00,81 a 90,M,Moderna,Público,0,0,,7
11FEB2022:00:00:00,81 a 90,M,Sinopharm,Público,1,4,,0
11FEB2022:00:00:00,81 a 90,M,Sputnik,Público,0,0,,1
11FEB2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,40
11FEB2022:00:00:00,91 o mas,F,AstraZeneca,Público,2,0,,7
11FEB2022:00:00:00,91 o mas,F,Moderna,Público,0,0,,2
11FEB2022:00:00:00,91 o mas,F,Sinopharm,Público,3,1,,0
11FEB2022:00:00:00,91 o mas,F,Sputnik,Público,0,0,,1
11FEB2022:00:00:00,91 o mas,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,1
11FEB2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,40
11FEB2022:00:00:00,91 o mas,M,AstraZeneca,Público,0,0,,2
11FEB2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,8
12FEB2022:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,6,,648
12FEB2022:00:00:00,61 a 70,F,Moderna,Público,0,1,,204
12FEB2022:00:00:00,71 a 80,M,Moderna,Público,0,0,,63
07JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,,244
07JAN2022:00:00:00,51 a 60,F,AstraZeneca,Privado,0,0,,8
07JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,33,96,,502
07JAN2022:00:00:00,51 a 60,F,Sinopharm,Público,42,11,,0
07JAN2022:00:00:00,51 a 60,F,Sputnik,Público,1,20,,0
07JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,3,,766
07JAN2022:00:00:00,51 a 60,M,AstraZeneca,Público,39,88,,364
07JAN2022:00:00:00,51 a 60,M,Sinopharm,Público,25,13,,0
07JAN2022:00:00:00,51 a 60,M,Sputnik,Público,0,16,,0
07JAN2022:00:00:00,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,3,,708
07JAN2022:00:00:00,61 a 70,F,AstraZeneca,Privado,0,0,,4
07JAN2022:00:00:00,61 a 70,F,AstraZeneca,Público,37,48,,1509
07JAN2022:00:00:00,61 a 70,F,Sinopharm,Público,32,6,,0
07JAN2022:00:00:00,61 a 70,F,Sputnik,Público,0,11,,0
07JAN2022:00:00:00,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,,4317
07JAN2022:00:00:00,61 a 70,M,AstraZeneca,Público,22,23,,1154
07JAN2022:00:00:00,61 a 70,M,Sinopharm,Público,24,11,,0
07JAN2022:00:00:00,61 a 70,M,Sputnik,Público,0,9,,2
07JAN2022:00:00:00,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,2940
07JAN2022:00:00:00,71 a 80,F,AstraZeneca,Privado,0,0,,1
07JAN2022:00:00:00,71 a 80,F,AstraZeneca,Público,17,12,,668
07JAN2022:00:00:00,71 a 80,F,Sinopharm,Público,13,11,,3
07JAN2022:00:00:00,71 a 80,F,Sputnik,Público,1,5,,2
07JAN2022:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,4,,1065
07JAN2022:00:00:00,71 a 80,M,AstraZeneca,Público,11,9,,404
07JAN2022:00:00:00,71 a 80,M,Sinopharm,Público,2,2,,1
07JAN2022:00:00:00,71 a 80,M,Sputnik,Público,1,4,,2
07JAN2022:00:00:00,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,,707
07JAN2022:00:00:00,81 a 90,F,AstraZeneca,Público,7,12,,369
07JAN2022:00:00:00,81 a 90,F,Sinopharm,Público,13,4,,1
07JAN2022:00:00:00,81 a 90,F,Sputnik,Público,0,2,,0
07JAN2022:00:00:00,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,,130
07JAN2022:00:00:00,81 a 90,M,AstraZeneca,Público,4,3,,173
07JAN2022:00:00:00,81 a 90,M,Sinopharm,Público,2,2,,0
07JAN2022:00:00:00,81 a 90,M,Sputnik,Público,1,1,,0
07JAN2022:00:00:00,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,53
07JAN2022:00:00:00,91 o mas,F,AstraZeneca,Público,1,3,,102
07JAN2022:00:00:00,91 o mas,F,Sinopharm,Público,3,5,,1
07JAN2022:00:00:00,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,33
07JAN2022:00:00:00,91 o mas,M,AstraZeneca,Público,2,1,,24
07JAN2022:00:00:00,91 o mas,M,Sinopharm,Público,0,1,,0
07JAN2022:00:00:00,91 o mas,M,Sputnik,Público,0,1,,0
07JAN2022:00:00:00,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,10
24JUL2021:00:00:00,41 a 50,F,Sinopharm,Público,1,0,,0
13SEP2021:00:00:00,31 a 40,F,Moderna,Público,0,1,,0
07OCT2021:00:00:00,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,,0
07OCT2021:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
10NOV2021:00:00:00,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
11NOV2021:00:00:00,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
16NOV2021:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
15JAN2022:00:00:00,30 o menos,F,AstraZeneca,Público,12,1,,3
15JAN2022:00:00:00,30 o menos,F,Moderna,Público,0,0,,8
15JAN2022:00:00:00,30 o menos,F,Sinopharm,Público,299,551,,0
15JAN2022:00:00:00,30 o menos,F,Sputnik,Público,0,99,,0
15JAN2022:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,29,160,,146
15JAN2022:00:00:00,30 o menos,M,AstraZeneca,Público,16,7,,4
15JAN2022:00:00:00,30 o menos,M,Moderna,Público,0,1,,6
15JAN2022:00:00:00,30 o menos,M,Sinopharm,Público,312,577,,0
15JAN2022:00:00:00,30 o menos,M,Sputnik,Público,0,161,,0
28JAN2022:00:00:00,41 a 50,M,Sinopharm,Público,32,53,,0
28JAN2022:00:00:00,41 a 50,M,Sputnik,Público,0,25,,0
28JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,0,,301
28JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,,88
28JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,7,,1962
28JAN2022:00:00:00,51 a 60,F,AstraZeneca,Público,8,13,,14
28JAN2022:00:00:00,51 a 60,F,Moderna,Público,0,0,,252
28JAN2022:00:00:00,51 a 60,F,Sinopharm,Público,39,31,,0
28JAN2022:00:00:00,51 a 60,F,Sputnik,Público,0,9,,0
28JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,,2
28JAN2022:00:00:00,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,2,,26
26JAN2022:00:00:00,41 a 50,M,Sinopharm,Público,43,62,,0
26JAN2022:00:00:00,41 a 50,M,Sputnik,Público,5,13,,0
26JAN2022:00:00:00,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,3,0,,39
18JAN2022:00:00:00,30 o menos,M,AstraZeneca,Público,83,75,,37
18JAN2022:00:00:00,30 o menos,M,Moderna,Público,0,4,,12
18JAN2022:00:00:00,30 o menos,M,Sinopharm,Público,591,658,,1
18JAN2022:00:00:00,30 o menos,M,Sputnik,Público,1,89,,0
18JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,16
18JAN2022:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,118,276,,1607
18JAN2022:00:00:00,31 a 40,F,AstraZeneca,Público,45,60,,86
18JAN2022:00:00:00,31 a 40,F,Moderna,Público,0,5,,40
18JAN2022:00:00:00,31 a 40,F,Sinopharm,Público,105,66,,0
18JAN2022:00:00:00,31 a 40,F,Sputnik,Público,0,54,,0
18JAN2022:00:00:00,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,,102
14OCT2021:00:00:00,61 a 70,F,Moderna,Público,0,2,,0
14OCT2021:00:00:00,61 a 70,F,Sinopharm,Público,2,49,,0
14OCT2021:00:00:00,61 a 70,F,Sputnik,Público,3,123,,0
14OCT2021:00:00:00,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,0,,0
14OCT2021:00:00:00,61 a 70,M,AstraZeneca,Público,22,25,,0
14OCT2021:00:00:00,61 a 70,M,Moderna,Público,0,5,,0
14OCT2021:00:00:00,61 a 70,M,Sinopharm,Público,2,30,,0
14OCT2021:00:00:00,61 a 70,M,Sputnik,Público,2,112,,0
14OCT2021:00:00:00,71 a 80,F,AstraZeneca,Público,18,6,,0
14OCT2021:00:00:00,71 a 80,F,Moderna,Público,0,3,,0
14OCT2021:00:00:00,71 a 80,F,Sinopharm,Público,2,20,,0
14OCT2021:00:00:00,71 a 80,F,Sputnik,Público,1,31,,0
14OCT2021:00:00:00,71 a 80,M,AstraZeneca,Público,12,10,,0
14OCT2021:00:00:00,71 a 80,M,Moderna,Público,0,3,,0
14OCT2021:00:00:00,71 a 80,M,Sinopharm,Público,1,17,,0
14OCT2021:00:00:00,71 a 80,M,Sputnik,Público,0,14,,0
14OCT2021:00:00:00,81 a 90,F,AstraZeneca,Público,9,6,,0
14OCT2021:00:00:00,81 a 90,F,Moderna,Público,0,2,,0
14OCT2021:00:00:00,81 a 90,F,Sinopharm,Público,1,7,,0
14OCT2021:00:00:00,81 a 90,F,Sputnik,Público,0,22,,0
13FEB2021:00:00:00,30 o menos,M,Sputnik,Público,2,0,,0
13FEB2021:00:00:00,61 a 70,F,Sputnik,Público,1,0,,0
13FEB2021:00:00:00,71 a 80,M,Sputnik,Público,1,0,,0
06MAR2021:00:00:00,61 a 70,F,Sputnik,Público,0,1,,0
06MAR2021:00:00:00,71 a 80,M,Sputnik,Público,0,1,,0
10MAR2021:00:00:00,41 a 50,M,AstraZeneca,Público,1,0,,0
19APR2021:00:00:00,51 a 60,F,Sputnik,Público,1,0,,0
11MAY2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,0,,0
29MAY2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,1,,0
17JUN2021:00:00:00,71 a 80,F,Sputnik,Privado,0,1,,0
17JUN2021:00:00:00,71 a 80,M,Sputnik,Privado,0,2,,0
18JUN2021:00:00:00,41 a 50,F,Sinopharm,Privado,0,1,,0
22JUN2021:00:00:00,71 a 80,M,Sputnik,Privado,0,1,,0
22JUN2021:00:00:00,81 a 90,M,Sputnik,Privado,0,1,,0
22JUN2021:00:00:00,91 o mas,M,Sputnik,Privado,0,1,,0
24JUN2021:00:00:00,71 a 80,F,AstraZeneca,Privado,0,2,,0
01JUL2021:00:00:00,81 a 90,F,Sputnik,Privado,0,3,,0
01JUL2021:00:00:00,91 o mas,F,Sputnik,Privado,0,1,,0
07JUL2021:00:00:00,61 a 70,F,Sinopharm,Privado,1,0,,0
07JUL2021:00:00:00,61 a 70,M,Sinopharm,Público,0,1,,0
14JUL2021:00:00:00,71 a 80,F,Sputnik,Privado,0,1,,0
19JUL2021:00:00:00,81 a 90,M,AstraZeneca,Privado,0,1,,0
07AUG2021:00:00:00,81 a 90,M,Sinopharm,Público,1,0,,0
07AUG2021:00:00:00,91 o mas,F,Sinopharm,Público,8,1,,0
09AUG2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,2,,0
09AUG2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,3,,0
09AUG2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,2,,0
09AUG2021:00:00:00,31 a 40,M,AstraZeneca,Privado,0,5,,0
09AUG2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,3,,0
09AUG2021:00:00:00,41 a 50,M,AstraZeneca,Privado,0,1,,0
09AUG2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,3,,0
09AUG2021:00:00:00,61 a 70,M,AstraZeneca,Privado,0,2,,0
09AUG2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,1,,0
09AUG2021:00:00:00,81 a 90,M,Sinopharm,Público,2,0,,0
09AUG2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,3,,0
09AUG2021:00:00:00,91 o mas,F,Sinopharm,Público,4,1,,0
09AUG2021:00:00:00,91 o mas,M,Sinopharm,Público,1,0,,0
10AUG2021:00:00:00,30 o menos,F,AstraZeneca,Público,66,295,,0
10AUG2021:00:00:00,30 o menos,F,Moderna,Público,6,40,,0
10AUG2021:00:00:00,30 o menos,F,Sinopharm,Público,23,1,,0
10AUG2021:00:00:00,30 o menos,F,Sputnik,Público,0,2,,0
10AUG2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,1,,0
10AUG2021:00:00:00,30 o menos,M,AstraZeneca,Público,70,235,,0
10AUG2021:00:00:00,30 o menos,M,Moderna,Público,2,17,,0
10AUG2021:00:00:00,30 o menos,M,Sinopharm,Público,38,1,,0
10AUG2021:00:00:00,31 a 40,F,AstraZeneca,Público,20,447,,0
10AUG2021:00:00:00,31 a 40,F,Moderna,Público,6,50,,0
10AUG2021:00:00:00,31 a 40,F,Sinopharm,Público,11,5,,0
10AUG2021:00:00:00,31 a 40,F,Sputnik,Público,1,2,,0
10AUG2021:00:00:00,31 a 40,M,AstraZeneca,Público,29,432,,0
10AUG2021:00:00:00,31 a 40,M,Moderna,Público,1,36,,0
10AUG2021:00:00:00,31 a 40,M,Sinopharm,Público,14,0,,0
10AUG2021:00:00:00,31 a 40,M,Sputnik,Público,0,3,,0
10AUG2021:00:00:00,41 a 50,F,AstraZeneca,Público,32,730,,0
10AUG2021:00:00:00,41 a 50,F,Moderna,Público,2,62,,0
10AUG2021:00:00:00,41 a 50,F,Sinopharm,Público,6,9,,0
10AUG2021:00:00:00,41 a 50,M,AstraZeneca,Público,22,1117,,0
10AUG2021:00:00:00,41 a 50,M,Moderna,Público,1,39,,0
10AUG2021:00:00:00,41 a 50,M,Sinopharm,Público,9,1,,0
10AUG2021:00:00:00,41 a 50,M,Sputnik,Público,0,2,,0
10AUG2021:00:00:00,51 a 60,F,AstraZeneca,Público,13,1025,,0
10AUG2021:00:00:00,51 a 60,F,Moderna,Público,2,753,,0
10AUG2021:00:00:00,51 a 60,F,Sinopharm,Público,4,14,,0
10AUG2021:00:00:00,51 a 60,M,AstraZeneca,Público,15,727,,0
10AUG2021:00:00:00,51 a 60,M,Moderna,Público,2,606,,0
10AUG2021:00:00:00,51 a 60,M,Sinopharm,Público,5,0,,0
10AUG2021:00:00:00,61 a 70,F,AstraZeneca,Público,4,52,,0
10AUG2021:00:00:00,61 a 70,F,Moderna,Público,3,9757,,0
10AUG2021:00:00:00,61 a 70,F,Sinopharm,Privado,0,1,,0
10AUG2021:00:00:00,61 a 70,F,Sinopharm,Público,4,2,,0
10AUG2021:00:00:00,61 a 70,M,AstraZeneca,Público,5,14,,0
10AUG2021:00:00:00,61 a 70,M,Moderna,Público,2,7266,,0
10AUG2021:00:00:00,61 a 70,M,Sinopharm,Público,2,0,,0
10AUG2021:00:00:00,71 a 80,F,AstraZeneca,Público,3,28,,0
10AUG2021:00:00:00,71 a 80,F,Moderna,Público,5,5281,,0
10AUG2021:00:00:00,71 a 80,F,Sinopharm,Público,0,1,,0
10AUG2021:00:00:00,71 a 80,M,AstraZeneca,Público,1,11,,0
10AUG2021:00:00:00,71 a 80,M,Moderna,Público,3,3557,,0
10AUG2021:00:00:00,81 a 90,F,AstraZeneca,Público,4,13,,0
10AUG2021:00:00:00,81 a 90,F,Moderna,Público,0,222,,0
10AUG2021:00:00:00,81 a 90,F,Sinopharm,Público,1,2,,0
10AUG2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,8,,0
10AUG2021:00:00:00,81 a 90,M,Moderna,Público,3,105,,0
10AUG2021:00:00:00,81 a 90,M,Sinopharm,Público,2,2,,0
10AUG2021:00:00:00,91 o mas,F,AstraZeneca,Público,0,8,,0
10AUG2021:00:00:00,91 o mas,F,Moderna,Público,1,45,,0
10AUG2021:00:00:00,91 o mas,F,Sinopharm,Público,1,0,,0
10AUG2021:00:00:00,91 o mas,M,Moderna,Público,0,20,,0
11AUG2021:00:00:00,30 o menos,F,AstraZeneca,Privado,0,3,,0
11AUG2021:00:00:00,30 o menos,F,AstraZeneca,Público,48,52,,0
11AUG2021:00:00:00,30 o menos,F,Moderna,Público,940,64,,0
11AUG2021:00:00:00,30 o menos,F,Sinopharm,Público,12,1,,0
11AUG2021:00:00:00,30 o menos,F,Sputnik,Público,0,3,,0
11AUG2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,3,,0
21JAN2021:00:00:00,71 a 80,F,Sputnik,Público,1,0,,0
16FEB2021:00:00:00,71 a 80,F,Sputnik,Público,0,1,,0
30MAY2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,0,,0
10JUN2021:00:00:00,51 a 60,F,Sputnik,Público nacional,1,0,,0
10JUL2021:00:00:00,30 o menos,F,Sputnik,Público,5,0,,0
21AUG2021:00:00:00,41 a 50,M,AstraZeneca,Público nacional,0,1,,0
08SEP2021:00:00:00,30 o menos,F,AstraZeneca,Público,5,122,,0
08SEP2021:00:00:00,30 o menos,F,Moderna,Público,51,29,,0
08SEP2021:00:00:00,30 o menos,F,Sinopharm,Público,131,178,,0
08SEP2021:00:00:00,30 o menos,F,Sputnik,Público,1583,128,,0
08SEP2021:00:00:00,30 o menos,M,AstraZeneca,Público,8,101,,0
08SEP2021:00:00:00,30 o menos,M,Moderna,Público,92,42,,0
08SEP2021:00:00:00,30 o menos,M,Sinopharm,Público,164,184,,0
08SEP2021:00:00:00,30 o menos,M,Sputnik,Público,1858,96,,0
08SEP2021:00:00:00,31 a 40,F,AstraZeneca,Público,7,1591,,0
04NOV2021:00:00:00,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,,1
04NOV2021:00:00:00,71 a 80,M,AstraZeneca,Público,3,1,,3149
04NOV2021:00:00:00,71 a 80,M,AstraZeneca,Público nacional,0,0,,4
04NOV2021:00:00:00,71 a 80,M,Moderna,Público,0,5,,0
04NOV2021:00:00:00,71 a 80,M,Sinopharm,Público,1,6,,14
04NOV2021:00:00:00,71 a 80,M,Sputnik,Público,0,3,,0
04NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público,2,2,,13
04NOV2021:00:00:00,81 a 90,F,AstraZeneca,Público nacional,0,0,,2
04NOV2021:00:00:00,81 a 90,F,Moderna,Público,0,3,,0
04NOV2021:00:00:00,81 a 90,F,Sinopharm,Público,4,3,,2
04NOV2021:00:00:00,81 a 90,F,Sputnik,Público,0,4,,0
04NOV2021:00:00:00,81 a 90,M,AstraZeneca,Público,0,2,,10
04NOV2021:00:00:00,81 a 90,M,AstraZeneca,Público nacional,0,0,,6
04NOV2021:00:00:00,81 a 90,M,Moderna,Público,0,1,,0
04NOV2021:00:00:00,81 a 90,M,Sinopharm,Público,3,0,,1
04NOV2021:00:00:00,81 a 90,M,Sputnik,Público,0,4,,0
04NOV2021:00:00:00,91 o mas,F,AstraZeneca,Público,1,0,,3
04NOV2021:00:00:00,91 o mas,F,AstraZeneca,Público nacional,0,0,,1
04NOV2021:00:00:00,91 o mas,F,Sinopharm,Público,0,5,,0
04NOV2021:00:00:00,91 o mas,F,Sputnik,Público,0,3,,1
04NOV2021:00:00:00,91 o mas,M,AstraZeneca,Público,1,1,,2
04NOV2021:00:00:00,91 o mas,M,Sinopharm,Público,0,2,,0
04NOV2021:00:00:00,91 o mas,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
13NOV2021:00:00:00,30 o menos,F,AstraZeneca,Público,1,3,,114
13NOV2021:00:00:00,30 o menos,F,Sinopharm,Público,705,302,,0
13NOV2021:00:00:00,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,40,5,,0
13NOV2021:00:00:00,30 o menos,M,AstraZeneca,Público,3,5,,39
13NOV2021:00:00:00,30 o menos,M,Sinopharm,Público,762,360,,0
13NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,,0
13NOV2021:00:00:00,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,30,0,,0
13NOV2021:00:00:00,31 a 40,F,AstraZeneca,Público,2,6,,290
13NOV2021:00:00:00,31 a 40,M,AstraZeneca,Público,1,10,,169
13NOV2021:00:00:00,41 a 50,F,AstraZeneca,Público,2,4,,378
13NOV2021:00:00:00,41 a 50,M,AstraZeneca,Público,0,11,,185
13NOV2021:00:00:00,51 a 60,F,AstraZeneca,Público,0,7,,355
13NOV2021:00:00:00,51 a 60,M,AstraZeneca,Público,1,4,,201
13NOV2021:00:00:00,51 a 60,M,Sinopharm,Público,0,0,,2
13NOV2021:00:00:00,61 a 70,F,AstraZeneca,Público,1,2,,171
13NOV2021:00:00:00,61 a 70,F,Sinopharm,Público,0,1,,4
19MAR2021:00:00:00,71 a 80,F,Sputnik,Público nacional,0,2,,0
19MAR2021:00:00:00,81 a 90,F,Sputnik,Público nacional,0,1,,0
19JUN2021:00:00:00,51 a 60,M,AstraZeneca,Público nacional,1,0,,0
23AUG2021:00:00:00,51 a 60,M,AstraZeneca,Privado,0,1,,0
23AUG2021:00:00:00,61 a 70,M,AstraZeneca,Privado,1,1,,0
23AUG2021:00:00:00,71 a 80,M,AstraZeneca,Privado,0,1,,0
23AUG2021:00:00:00,91 o mas,F,Sputnik,Público,0,1,,0
24AUG2021:00:00:00,30 o menos,F,AstraZeneca,Privado,2,3,,0
24AUG2021:00:00:00,30 o menos,F,AstraZeneca,Público,169,103,,0
24AUG2021:00:00:00,30 o menos,F,Sinopharm,Privado,0,1,,0
24AUG2021:00:00:00,30 o menos,F,Sinopharm,Público,85,8730,,0
24AUG2021:00:00:00,30 o menos,F,Sputnik,Público,180,0,,0
24AUG2021:00:00:00,30 o menos,M,AstraZeneca,Privado,0,2,,0
24AUG2021:00:00:00,30 o menos,M,AstraZeneca,Público,126,83,,0
24AUG2021:00:00:00,30 o menos,M,Sinopharm,Privado,0,2,,0
24AUG2021:00:00:00,30 o menos,M,Sinopharm,Público,96,8543,,0
24AUG2021:00:00:00,30 o menos,M,Sputnik,Público,177,0,,0
24AUG2021:00:00:00,31 a 40,F,AstraZeneca,Privado,0,9,,0
24AUG2021:00:00:00,31 a 40,F,AstraZeneca,Público,54,215,,0
24AUG2021:00:00:00,31 a 40,F,Sinopharm,Público,36,1383,,0
24AUG2021:00:00:00,31 a 40,F,Sputnik,Público,120,2,,0
24AUG2021:00:00:00,31 a 40,M,AstraZeneca,Privado,0,5,,0
24AUG2021:00:00:00,31 a 40,M,AstraZeneca,Público,58,138,,0
24AUG2021:00:00:00,31 a 40,M,Moderna,Público,0,1,,0
24AUG2021:00:00:00,31 a 40,M,Sinopharm,Público,44,1568,,0
24AUG2021:00:00:00,31 a 40,M,Sputnik,Público,111,1,,0
24AUG2021:00:00:00,41 a 50,F,AstraZeneca,Privado,0,3,,0
24AUG2021:00:00:00,41 a 50,F,AstraZeneca,Público,42,322,,0
24AUG2021:00:00:00,41 a 50,F,Moderna,Público,0,1,,0
